genus	01_A	01_B	01_C	02_A	02_B	02_C	03_A	03_B	03_C	04_A	04_B	04_C	05_A	05_B	06_A	07_A	07_B	08_A	08_B	09_A	10_A	10_B
GGB4277	0.0	0.0	0.009571355175909	0.3901446424550961	0.3184702132094402	0.3784475482898639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB26772	0.0	0.0	0.0088957301046684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001868689698503
GGB2848	0.0	0.0	0.0004504167141604	0.0006754498230843	0.0	0.0	0.0	0.0	0.0	0.0025118644059235	0.0005147631343847	0.0652383931016542	0.0	0.000998407107164	0.0047530894767502	0.0151091606914384	0.0038188092480239	0.0	0.0143201870056442	0.0	0.0034811033219575	0.001656338596401
Provencibacterium	0.0	0.0	6.929487910160408e-05	0.0102201991088115	0.0043393453221665	0.0184135810947693	0.0	0.0	0.0	0.0	0.0	0.0	0.0126014748963838	0.0075454838010448	0.0	0.0034995160837147	0.0035013310445065	0.0	0.0	0.0	0.0603892120648464	0.1152132139568431
Lachnospiraceae_unclassified	0.0	0.0	0.0	2.3626269883170794	5.819373788031464	3.452144017502232	5.238422141195526	3.953136601431185	1.8813295566732715	0.4827735038133109	2.661119499515521	0.427080178988735	3.933695243659972	7.613295965181891	26.26326131327168	0.579432375561072	2.828431456748442	0.0	0.0	0.0	0.0	0.0025227310929801
GGB9708	0.0	0.0	0.0	2.247374341718656	1.3935778791913604	1.3640422787522617	0.0	0.0	0.0	1.153125181205025	0.6301387115715464	1.274409744315402	0.0	0.0	0.3032209448213806	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fusicatenibacter	0.0	0.0	0.0	2.19102252790705	2.5013577803683456	1.583264092570987	0.0	0.0	0.0	0.0	0.0	0.0	1.743038140498547	2.4702535632685336	0.1288392492477639	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9345	0.0	0.0	0.0	1.95673793212866	0.4901901659017548	0.5328111774942301	0.0	0.0	0.0	0.0967580421669512	0.2315576166174169	0.0845116042644888	0.0	0.0	0.3340070106065702	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospira	0.0	0.0	0.0	1.6719715031440403	0.514905567519312	1.217867026154267	0.0219813541033734	0.0433663215897129	0.0459724203292199	0.9907852642766152	1.384532664398004	0.4649521686222997	2.2382547756191338	1.292318721498627	0.1888764381614312	0.0	0.0	0.8396557592566318	0.5248769209325	0.0	0.1845068240333476	0.4160467732837019
GGB9715	0.0	0.0	0.0	1.5548694106014578	2.2767125800037844	1.8291125031378133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.498603446743648	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peptococcus	0.0	0.0	0.0	1.40151817755335	0.5750165741749576	0.4371952492581444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phocaeicola	0.0	0.0	0.0	1.3758591253454682	2.323666101032293	2.4216733695100303	4.887526487728681	1.0982153242540214	0.5884018666858564	1.2383918709027004	1.6607116653810077	0.0585372990454869	7.778815804462216	8.452019783427541	0.1973186227733472	0.4459695809184002	0.9427107067188514	4.210933122452523	3.680027851116739	0.9613808253271452	1.864443877768161	2.766459193929524
GGB9758	0.0	0.0	0.0	1.3120854045492572	0.6774956689005277	0.4192662360869216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Faecalibacterium	0.0	0.0	0.0	1.200660306948312	5.256120202877275	7.2010899946845575	0.0	0.0	0.0	3.1366778612622497	5.6417353177725245	0.2613599613364746	13.35518172918508	11.561739845642942	0.0	0.0	0.0	1.316287880735872	0.0	0.0	0.0290008463800493	0.0472438731958096
GGB3278	0.0	0.0	0.0	1.0673393775823832	1.0105588789495412	1.5246888649314263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaerobutyricum	0.0	0.0	0.0	0.7593583814639009	0.6335362141151014	0.3980027385604462	1.62802196397508	1.2189279094478327	0.634686611440789	1.0504292282825745	1.0292174108889147	0.2983327073805665	0.8514793481820342	1.1776697779361465	1.9019334919076931	0.2757356210260955	0.7022073613456735	0.0	0.0	0.0	0.0	0.0
Collinsella	0.0	0.0	0.0	0.7554665039118436	0.4956369055878012	0.240739914830454	4.59925447680106	3.560584480122289	4.125944474521436	0.0	0.0	0.0	0.0613011098979238	0.0	3.35309095485247	0.1521502105297086	0.1965190079772911	0.0	0.0	0.0027664033227972	0.4509489696614517	0.3083168121649581
GGB9350	0.0	0.0	0.0	0.6851473526871725	0.0986319246762391	0.0580495946377473	0.0	0.0	0.0	0.2216677619445077	0.1450945688119212	0.1012081366805649	0.0	0.0	0.0	0.0747934074991937	0.0665797146805131	0.0	0.0	0.0	0.0	0.0
Pyramidobacter	0.0	0.0	0.0	0.6491153210533531	0.2268353803286794	0.2658142516200751	0.0	0.0	0.0	0.0027425458309572	0.0	0.0	0.0	0.0	0.0	0.2467596278529372	0.0499892108452735	0.0	0.0	0.0	0.0	0.0
GGB9176	0.0	0.0	0.0	0.4522538619015638	0.2702780510776284	0.2508747761466651	0.0	0.0	0.0	0.0353369768125836	0.0138299695438042	0.0206047834010923	0.0	0.0	0.0	0.4376232350587405	0.3424592027313478	0.0	0.0	0.0	0.0	0.0
Coprococcus	0.0	0.0	0.0	0.4317571761986837	0.4159619318369438	0.2458319845355195	0.0	0.0	0.0	0.2957421306498028	0.303941892697489	0.9290483265200052	1.186795886115995	1.1188874550692245	0.3756772152302632	0.0637086903040272	0.1677373411269821	0.0	0.0	0.0	0.0	0.0
GGB9365	0.0	0.0	0.0	0.362041105173195	0.2818359670680493	0.1955190506432105	0.617843385443644	0.8653029672514294	0.0174207624119784	0.3395886889191886	0.389898756754173	0.5242157797977454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3820197846988533	0.3557815305069545
Akkermansia	0.0	0.0	0.0	0.3373148170067155	0.7977504938966743	0.3969021944628998	1.5107909957577663	7.033500353289836	1.3719197426572676	2.505319888457729	2.5245699987343877	0.7947411084884617	1.258876677995099	0.5279099667782549	0.1295020653949804	3.256308464686797	2.600400469370592	0.0	0.0	0.2350158116952209	0.2986569603030063	0.2908615515721158
Faecalibacillus	0.0	0.0	0.0	0.3131514036928062	0.3586563242364608	0.6712661953780932	0.0	0.0	0.0	0.0	0.0	0.0	0.144472621572999	0.2959614413156907	0.0309517698219937	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9770	0.0	0.0	0.0	0.3126287341868481	0.1177939486319689	0.209924680099154	0.0	0.0	0.0	0.3441083360985543	0.2625549366929533	0.3353227465706098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eubacteriaceae_unclassified	0.0	0.0	0.0	0.3081176942969635	0.1674380278186455	0.2463001264277594	0.0	0.0	0.0	0.0430349014035261	0.015854704539051	0.1771164008342325	0.0	0.0	0.0	0.0143742623138583	0.0888122597325482	0.0	0.0	0.0	0.0007847091421199	0.0197826286718879
GGB3740	0.0	0.0	0.0	0.3030196563465414	0.5668382617246739	0.82294416846382	0.0	0.0	0.0	0.0	0.0	0.0	0.6253193096502477	0.1579603739989228	0.0	0.0764031848977025	0.0691376819202821	0.0	0.0	0.0	0.0	0.0
GGB32387	0.0	0.0	0.0	0.295702283263128	0.1153084635041495	0.0895382966526204	0.0	0.0	0.0	0.0	0.0	0.0	0.0664021300604938	0.0828942962779893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Frisingicoccus	0.0	0.0	0.0	0.257113191584775	0.0903223654865327	0.0878217763810741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2840819668857552	0.297177740103947	0.0	0.0	0.0	0.0	0.0
Porphyromonas	0.0	0.0	0.0	0.2524734945857315	0.0810694703572248	0.089801113153527	0.0	0.0	0.0	0.0152420615651956	0.0	0.0	0.0	0.0	0.0	0.300389711835866	0.0201644013262644	0.0	0.0	0.0	0.0	0.0
GGB9453	0.0	0.0	0.0	0.2504632272551234	0.12801478846452	0.2635392462841023	0.0	0.0	0.0	0.2408997577871397	0.2352553317994142	0.8001625097442254	0.0026304912336598	0.0019879787532026	0.0	0.3018507598008169	0.0586246179809477	0.6143424648293866	0.5921410337300599	0.0	0.0	0.0
GGB9699	0.0	0.0	0.0	0.2091803773537556	0.0774683879443115	0.0761100160594233	0.0	0.0	0.0	0.3294216187047363	0.1160790868037662	1.7817819999564848	0.0	0.0	1.8571497956451013	0.0	1.0331738531096903	0.0	0.0	0.0	0.0	0.0
GGB32900	0.0	0.0	0.0	0.2003191189604352	0.1860422531318283	0.2336849343842422	0.0	0.0	0.0	0.1848014527215148	0.1368326205050456	0.1134689771601071	0.0251674026139345	0.0	0.047600664888262	0.0061154043562915	0.0512954068826024	0.0	0.0	0.0	0.0	0.0
Parasutterella	0.0	0.0	0.0	0.1982847284218598	0.1796849891910361	0.2065573436812881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0469022643119871	0.0975746581496294	0.0	0.0	0.0	0.0650640750391779	0.2330425934915915
Dialister	0.0	0.0	0.0	0.1979711267182849	0.7630849488466254	0.3445606457042179	0.0	0.0	0.0	0.0	0.0	0.0	1.764366447798492	1.322827568764444	0.0	0.0	0.0	0.0	0.0	0.6822481606420523	0.0	0.0
Brotolimicola	0.0	0.0	0.0	0.181848782726808	0.5344449258508824	0.6842756121729703	0.0	0.0	0.0	0.3131970251440263	0.1232943500707261	0.0713774599144009	0.0371112547019034	0.0392824601632851	0.0234427605752378	0.0435864728226673	0.3209069681154214	0.0	0.0	0.0	0.0	0.050344199286509
GGB38744	0.0	0.0	0.0	0.1766944572911289	0.0576009127641842	0.1605398169756715	0.0	0.0	0.0	0.0013499135242718	0.0023335928758776	0.0115604680685104	0.0002932642253742	0.0021028397478321	0.0612581660269609	0.0	0.0	0.0	0.0	2.993162748104922	0.0058602746571084	0.003380629545475
GGB4239	0.0	0.0	0.0	0.1703259303877624	0.3209639012584735	0.5244421145434852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4834273703062697	2.1070846951335747	0.0	0.0	0.0	0.0	0.0
Senegalimassilia	0.0	0.0	0.0	0.1674150632930419	0.0748106414709997	0.1208216732761602	0.0	0.0	0.0	0.0	0.0	0.0	0.0918983440786358	0.1127758258039071	0.4268448775423616	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oliverpabstia	0.0	0.0	0.0	0.1493226573175691	0.083243244478915	0.0367039669547386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007698935384172	1.144708481408272	0.0	0.0	0.0	0.0	0.0
Coprobacter	0.0	0.0	0.0	0.1429219661369129	0.1058012778172099	0.0804547013400357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gemmiger	0.0	0.0	0.0	0.1363524125004857	0.2342590240272819	0.1426108038044488	0.0	0.0	0.0	0.8957616046756588	1.343969329408484	2.0546764896425427	0.0	0.0	0.2688504390821646	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus_Cibionibacter	0.0	0.0	0.0	0.1297667767254136	0.2566283901776565	0.6052828276192276	0.0	0.0	0.0	0.0	0.0	0.0	1.7765680169330018	1.4965592408721082	0.1867048431527875	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dorea	0.0	0.0	0.0	0.1296702838935444	0.6547161566894568	1.0919614961886943	0.0	0.0	0.0	0.3189896920393194	0.3355226109919949	0.7587800114825267	0.8889905086458116	1.2181273544291025	0.6140642753357515	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slackia	0.0	0.0	0.0	0.1039951495470178	0.070052947166923	0.0344207486031124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0181315101324105	0.0	0.0	0.0	0.0	0.0685948118027341	0.0	0.0
GGB9707	0.0	0.0	0.0	0.0798156540944637	0.1208782470084048	0.0812020857644889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072299287637173	0.0298158770332497	0.0813469865469811	0.0	0.0	0.0	0.0	0.0
GGB3000	0.0	0.0	0.0	0.0636852690336643	0.0233783254596874	0.0322360864393262	0.0	0.0	0.0	0.1136234174638661	0.0524629427793814	0.2110369066179024	0.0214438356311525	0.0233786301376636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0076956039402019
Adlercreutzia	0.0	0.0	0.0	0.0620931373078227	0.0479296686529661	0.0417713976128442	0.0	0.0	0.0	0.0174634382507062	0.0176048991959592	0.0769544994837272	0.1076368575070532	0.0722475656219483	0.0198670418863065	0.0025896419019489	0.0011882755617366	0.0	0.0	0.0	0.0106520092057981	0.072326785376181
GGB9502	0.0	0.0	0.0	0.0570111814960455	0.0473882758528471	0.0463706863787098	0.0	0.0	0.0	0.0475374610699264	0.0321812752846213	0.0605433039758492	0.0	0.0	0.0	0.0039457043843883	0.0072022198169383	0.0	0.0	0.0	0.0	0.0
Wujia	0.0	0.0	0.0	0.0563678959502509	0.0052170578920565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9694	0.0	0.0	0.0	0.054622983907283	0.0121649321602513	0.0147177240507701	0.0	0.0	0.0	0.0	0.0002488021816193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3001	0.0	0.0	0.0	0.0520015953081701	0.0170538732037509	0.0541401991867614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002012221748135	0.0055150499353885	0.0	0.0	0.0	0.0	0.0
GGB3585	0.0	0.0	0.0	0.0504979153448752	0.0115825247540626	0.0247786682261012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030970717340875	0.0034922602386917	0.0	0.0	0.0	0.0	0.0
GGB9522	0.0	0.0	0.0	0.0443464973132145	0.0131574856271363	0.0294354481015402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9063	0.0	0.0	0.0	0.0390393915604091	0.0400548642875977	0.0461735740030299	0.0	0.0	0.0	0.0	0.0	0.0	0.0139967016655885	0.0065382412327555	0.0	0.2111957956521859	0.0135245714698426	0.0	0.0	0.0	0.0	0.0
Intestinibacter	0.0	0.0	0.0	0.0370693295764132	0.1259558552398247	0.0982440932451518	0.0085770209913123	0.007995804823427	0.0040602175342658	0.0	0.0	0.0	0.0552314291121479	0.0318871792013711	0.0144336937321498	0.0547411803395081	0.0319927321087424	0.7213645799743134	0.5669701175033005	0.0	0.0	0.0
GGB31234	0.0	0.0	0.0	0.0359194566633054	0.0267005085513272	0.022618645109275	0.0	0.0	0.0	0.0002563126944819	0.0002059052537539	0.0059315490613299	0.0	0.0	0.008817199010999	0.0	0.0	0.0	0.0	0.0	0.0007513172637318	0.0024123085198867
Megasphaera	0.0	0.0	0.0	0.0299369010874157	0.3455644619790358	0.4506071038200347	1.157661286772245	1.205387633498239	1.7697256285519118	0.0	0.0	0.0	0.0	0.0	0.633181288423892	0.0478471336545901	0.0878235418987368	0.0	0.0	0.0	0.3037742656659798	0.7902943556295075
GGB9469	0.0	0.0	0.0	0.0286262067878592	0.0051760432859869	0.0315544061400997	6.594502602034412	11.675399326066128	15.92801649496276	0.0	0.0	0.0	0.5534162536653098	1.2011102563016876	0.5461692265715301	1.828987085992684	2.382855333514632	2.678127936265424	5.197820221759189	0.0	2.8989660100789294	9.569432535376675
GGB9237	0.0	0.0	0.0	0.0278703462715506	0.0093595331050888	0.0150051795986367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067677017136847	0.0054329987199671	0.00398208375269	0.0	0.0	0.0	0.0	0.0
GGB1266	0.0	0.0	0.0	0.0174732436376455	0.7544718815720037	0.8860037026500995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Guopingia	0.0	0.0	0.0	0.0173445865284866	0.0062260172013693	0.0120813460260506	0.0008322951932325	0.0116237786953721	0.0	0.0018283638873048	0.0024708630450469	0.0227318403531145	0.005758642970985	0.0123077973476059	0.0092968685912215	0.0274974476277887	0.0383422961790911	0.0027620255238704	0.0098098918857563	0.0171208676231321	0.0022205599128074	0.0394123645502618
Klebsiella	0.0	0.0	0.0	0.0168219170225285	0.0360518387352021	0.1440562945594351	0.0	0.0301291196245076	0.1103719817754926	0.0162758560996063	0.0375004943399306	0.1229802074333767	0.0	0.005937429876232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041535875571288
GGB3433	0.0	0.0	0.0	0.0164841921109863	0.0039456051038981	0.0117856774625307	0.3779058227377497	0.2118843708504576	0.2063683642897063	1.4891596674273966	1.585684938544427	1.117119935314449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4196524316422218	0.3935375564608153
GGB3444	0.0	0.0	0.0	0.0145945408202147	0.0070955268500454	0.010307334644931	0.0180389031880613	0.0444270805350728	0.0379647690810844	0.0053227602887426	0.0001715877114615	0.0004496217947363	0.00252384969716	0.0013694964744285	0.0	0.0701740462686903	0.032890741884406	0.0487391273212225	0.0295337593908048	0.0	0.076075046937648	0.1215242887113354
Massilistercora	0.0	0.0	0.0	0.0134607500457517	0.0035682707280575	0.0070960455244784	0.0	0.0	0.0	1.137191075364728	0.868130867368773	2.2330725832771785	0.0560312406358958	0.0521115497172864	0.0	0.0	0.0	0.0	0.0	0.0	0.0173971686401907	0.2122831497500311
GGB45495	0.0	0.0	0.0	0.0125440681429944	0.0010007563880989	0.0013058694888797	0.0	0.0	0.0	0.0315008301518365	0.0333652304937063	0.0503317012915479	0.0	0.0	0.0	0.24635718350331	0.0730199868090096	0.0	0.0	0.0	0.0	0.0
GGB3486	0.0	0.0	0.0	0.0110966756649566	0.3050584370246721	0.1913221996443581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Enorma	0.0	0.0	0.0	0.0104453490498396	0.001976904012556	0.036145481890312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zhenpiania	0.0	0.0	0.0	0.0094321743152131	0.0037979525220474	0.0357676831702588	0.0099437373086205	0.0162411999869387	0.0002429189977765	0.0125166032472038	0.0080646224386947	0.0352607245949033	0.0030303969955337	0.0001325319168801	0.0306814106040501	0.0210233428729164	0.020599800005374	0.0412349164363681	0.0671513554195626	0.0	0.0186827559581319	0.0188567778667201
GGB3033	0.0	0.0	0.0	0.0080651925303996	0.0061111763043744	0.027300064031674	0.0	0.0	0.0	0.0129523348278232	0.0070007786276329	0.0653940314152168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0154421832538805	0.0	0.0
Massiliimalia	0.0	0.0	0.0	0.0077355086881799	0.0043803599282361	0.0066032645852785	0.0015331753559547	0.0006863734352328	0.0	0.4025049116580344	0.2564893110927861	0.5467055161075403	0.0	0.0	0.007290977619382	0.0629825407166564	0.0458075693646582	0.1210956975065561	0.2283336904443279	0.0190736229098125	0.0081893581746771	0.03000096370507
GGB9781	0.0	0.0	0.0	0.0075827283710537	0.0012386411033027	0.0114489438207441	0.0	0.0	0.0	0.134171151804839	0.1355714508258029	0.1635758675542868	0.0	0.0	0.0	0.0039282068039698	0.0028663746374716	0.0	0.0	0.0	0.0921699323207036	0.0648010623176611
Lacrimispora	0.0	0.0	0.0	0.0070198535184834	0.0559931402062548	0.104888422908697	0.0241015165956079	0.054526575367785	0.0194161684651432	0.0090734693846624	0.0339915256405411	0.000371802637955	0.2339537574909745	0.0673173783140056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ligaoa	0.0	0.0	0.0	0.0053231878914502	0.0123946139542413	0.0107179854275976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029045983494832	0.0	0.0	0.0	0.0	0.0	0.0
GGB3550	0.0	0.0	0.0	0.0044949577512396	0.0046018388010121	0.010405890832771	0.0	0.0	0.0	0.1440733655683266	0.1331778022509138	0.0530726649248447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ligilactobacillus	0.0	0.0	0.0	0.0042537256715667	0.0013288732366559	0.0045007325780256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1171804492333771	0.0266628043800155
